Id,TxnDate,Period,Entity,EntityName,BankAccountName,BankAccountMask,BankName,Description,Payee,Amount,TxnType,CategoryAccountNum,CategoryAccountName,Classification,CurrencyRef_value,ExchangeRate,AmountUSD,MatchStatus,ReferenceNumber,Cleared,ReviewNote,RunningBalance
800252,2025-04-03,2025-04,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-21876.54,ACH Payment,6100,Rent - Office,Expense,USD,1.0,-21876.54,Matched,RNT-202504,True,,539003.48
800264,2025-04-03,2025-04,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-20462.01,ACH Payment,6100,Rent - Office,Expense,EUR,1.09,-22303.59,Matched,RNT-202504,True,,2145361.09
800271,2025-04-08,2025-04,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-8087.32,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-8087.32,Matched,INS-202504,True,,2091717.8
800259,2025-04-08,2025-04,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-11170.61,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-11170.61,Matched,INS-202504,True,,1882590.1
800253,2025-04-08,2025-04,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-16428.73,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-16428.73,Matched,INS-202504,True,,522574.75
800265,2025-04-08,2025-04,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-14545.72,ACH Payment,6510,Insurance - Workers Comp,Expense,EUR,1.09,-15854.84,Matched,INS-202504,True,,2130815.37
800697,2025-04-09,2025-04,MHG,Meridian Holdings Group LLC,Operating Bank - Main,****4021,First Meridian Bank,ACH CREDIT - UNIDENTIFIED SENDER,,20730.84,Deposit,9000,Suspense / Ask My Accountant,Expense,USD,1.0,20730.84,Unmatched,,False,NEEDS CATEGORIZATION,1020900.93
800272,2025-04-12,2025-04,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,CLOUDSPAN TECHNOLOGIES - SOFTWARE / IT,Cloudspan Technologies,-7783.5,ACH Payment,6210,IT Infrastructure & Cloud Hosting,Expense,USD,1.0,-7783.5,Matched,TEC-202504,True,,2083934.3
800260,2025-04-12,2025-04,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,"CLOUDSPAN TECHNOLOGIES, INC. - SOFTWARE / IT","Cloudspan Technologies, Inc.",-8914.23,ACH Payment,6210,IT Infrastructure & Cloud Hosting,Expense,USD,1.0,-8914.23,Matched,TEC-202504,True,,1873675.87
800254,2025-04-12,2025-04,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,NETSUITE SOLUTIONS PARTNER - SOFTWARE / IT,NetSuite Solutions Partner,-14542.4,ACH Payment,6140,Office Supplies,Expense,USD,1.0,-14542.4,Matched,TEC-202504,True,MISCODED,508032.35
800266,2025-04-12,2025-04,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,CLOUDSPAN TECHNOLOGIES - SOFTWARE / IT,Cloudspan Technologies,-11924.35,ACH Payment,6210,IT Infrastructure & Cloud Hosting,Expense,EUR,1.09,-12997.55,Matched,TEC-202504,True,,2118891.02
800273,2025-04-18,2025-04,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,CORPORATE TRAVEL ALLIANCE - TRAVEL,Corporate Travel Alliance,-6706.75,ACH Payment,6420,Travel,Expense,USD,1.0,-6706.75,Matched,OPX-202504,True,,2077227.55
800261,2025-04-18,2025-04,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,BRIDGEPOINT CONSULTING - PROFESSIONAL FEES - CONSULTING,Bridgepoint Consulting,-10703.24,ACH Payment,6320,Professional Fees - Consulting,Expense,USD,1.0,-10703.24,Matched,OPX-202504,True,,1862972.63
800255,2025-04-18,2025-04,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,GRANTHAM AUDIT GROUP - PROFESSIONAL FEES - AUDIT & TAX,Grantham Audit Group,-13627.45,ACH Payment,6310,Professional Fees - Audit & Tax,Expense,USD,1.0,-13627.45,Matched,OPX-202504,True,,494404.9
800267,2025-04-18,2025-04,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,LIGHTHOUSE MARKETING GROUP - MARKETING & ADVERTISING,Lighthouse Marketing Group,-11406.65,ACH Payment,6400,Marketing & Advertising,Expense,EUR,1.09,-12433.25,Matched,OPX-202504,True,,2107484.37
800268,2025-04-26,2025-04,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,411983.92,Deposit,1100,Accounts Receivable,Asset,USD,1.0,411983.92,Matched,LBX-202504,True,,2489211.47
800256,2025-04-26,2025-04,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,457378.25,Deposit,1100,Accounts Receivable,Asset,USD,1.0,457378.25,Matched,LBX-202504,True,,2320350.88
800250,2025-04-26,2025-04,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,382437.35,Deposit,1100,Accounts Receivable,Asset,USD,1.0,382437.35,Matched,LBX-202504,True,,876842.25
800262,2025-04-26,2025-04,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,284417.54,Deposit,1100,Accounts Receivable,Asset,EUR,1.09,310015.12,Matched,LBX-202504,True,,2391901.91
800269,2025-04-28,2025-04,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-38290.83,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-38290.83,Matched,PR-202504,True,,2450920.64
800257,2025-04-28,2025-04,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-52130.74,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-52130.74,Matched,PR-202504,True,,2268220.14
800274,2025-04-28,2025-04,MHG,Meridian Holdings Group LLC,Operating Bank - Main,****4021,First Meridian Bank,CORPORATE OVERHEAD - SHARED SERVICES,Northstar Payroll Services,-169404.02,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-169404.02,Matched,MHG-202504,True,,851496.91
800251,2025-04-28,2025-04,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-81783.13,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-81783.13,Matched,PR-202504,True,,795059.12
800263,2025-04-28,2025-04,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-62134.33,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,EUR,1.09,-67726.42,Matched,PR-202504,True,,2329767.58
800295,2025-05-03,2025-05,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,GATEWAY INDUSTRIAL PARKS - MONTHLY RENT & OCCUPANCY,Gateway Industrial Parks,-11739.72,ACH Payment,6110,Rent - Warehouse & Yard,Expense,USD,1.0,-11739.72,Matched,RNT-202505,True,,2439180.92
800283,2025-05-03,2025-05,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,GATEWAY INDUSTRIAL PARKS - MONTHLY RENT & OCCUPANCY,Gateway Industrial Parks,-13974.27,ACH Payment,6110,Rent - Warehouse & Yard,Expense,USD,1.0,-13974.27,Matched,RNT-202505,True,,2254245.87
800277,2025-05-03,2025-05,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-21425.25,ACH Payment,6100,Rent - Office,Expense,USD,1.0,-21425.25,Matched,RNT-202505,True,,773633.87
800289,2025-05-03,2025-05,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-19471.42,ACH Payment,6100,Rent - Office,Expense,EUR,1.09,-21223.85,Matched,RNT-202505,True,,2310296.16
800296,2025-05-08,2025-05,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-8432.74,ACH Payment,6500,Insurance - Liability & Cargo,Expense,USD,1.0,-8432.74,Matched,INS-202505,True,,2430748.18
800284,2025-05-08,2025-05,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-10362.11,ACH Payment,6500,Insurance - Liability & Cargo,Expense,USD,1.0,-10362.11,Matched,INS-202505,True,,2243883.76
800278,2025-05-08,2025-05,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-15943.92,ACH Payment,6500,Insurance - Liability & Cargo,Expense,USD,1.0,-15943.92,Matched,INS-202505,True,,757689.95
800290,2025-05-08,2025-05,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-12887.28,ACH Payment,6500,Insurance - Liability & Cargo,Expense,EUR,1.09,-14047.13,Matched,INS-202505,True,,2297408.88
800297,2025-05-12,2025-05,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,NETSUITE SOLUTIONS PARTNER - SOFTWARE / IT,NetSuite Solutions Partner,-7136.9,Card Charge,6140,Office Supplies,Expense,USD,1.0,-7136.9,Matched,TEC-202505,True,MISCODED,2423611.28
800285,2025-05-12,2025-05,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,NETSUITE SOLUTIONS PARTNER - SOFTWARE / IT,NetSuite Solutions Partner,-9066.27,Card Charge,6200,Software Subscriptions - SaaS,Expense,USD,1.0,-9066.27,Matched,TEC-202505,True,,2234817.49
800279,2025-05-12,2025-05,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,RAMP FINANCIAL SOFTWARE - SOFTWARE / IT,Ramp Financial Software,-12259.38,Card Charge,6200,Software Subscriptions - SaaS,Expense,USD,1.0,-12259.38,Matched,TEC-202505,True,,745430.57
800291,2025-05-12,2025-05,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,RAMP FINANCIAL SOFTWARE - SOFTWARE / IT,Ramp Financial Software,-11020.65,Card Charge,6200,Software Subscriptions - SaaS,Expense,EUR,1.09,-12012.51,Matched,TEC-202505,True,,2286388.23
800298,2025-05-18,2025-05,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,"SUNDRY VENDOR - LICENSES, PERMITS & REGULATORY",Sundry vendor,-8004.17,ACH Payment,6630,"Licenses, Permits & Regulatory",Expense,USD,1.0,-8004.17,Matched,OPX-202505,True,,2415607.11
800286,2025-05-18,2025-05,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,CORPORATE TRAVEL ALLIANCE - TRAVEL,Corporate Travel Alliance,-8267.04,ACH Payment,6420,Travel,Expense,USD,1.0,-8267.04,Matched,OPX-202505,True,,2226550.45
800280,2025-05-18,2025-05,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,LIGHTHOUSE MARKETING GROUP - MARKETING & ADVERTISING,Lighthouse Marketing Group,-14767.05,ACH Payment,6400,Marketing & Advertising,Expense,USD,1.0,-14767.05,Matched,OPX-202505,True,,730663.52
800292,2025-05-18,2025-05,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,SUNDRY VENDOR - MEALS & ENTERTAINMENT,Sundry vendor,-10197.95,ACH Payment,6430,Meals & Entertainment,Expense,EUR,1.09,-11115.76,Matched,OPX-202505,True,,2276190.28
800684,2025-05-22,2025-05,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,RETURNED ITEM - NSF,,40815.77,Deposit,9000,Suspense / Ask My Accountant,Expense,USD,1.0,40815.77,Unmatched,,False,NEEDS CATEGORIZATION,771479.29
800695,2025-05-24,2025-05,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,ONLINE XFER - NO MEMO,,39420.94,Deposit,9000,Suspense / Ask My Accountant,Expense,USD,1.0,39420.94,Unmatched,,False,NEEDS CATEGORIZATION,810900.23
800698,2025-05-25,2025-05,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,EXECUTIVE CARD - TRAVEL & ENTERTAINMENT,Corporate Travel Alliance,-10320.96,Card Charge,6430,Meals & Entertainment,Expense,USD,1.0,-10320.96,Matched,,True,POLICY REVIEW - NO RECEIPTS,800579.27
800293,2025-05-26,2025-05,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,210912.84,Deposit,1100,Accounts Receivable,Asset,USD,1.0,210912.84,Matched,LBX-202505,True,,2626519.95
800281,2025-05-26,2025-05,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,382895.87,Deposit,1100,Accounts Receivable,Asset,USD,1.0,382895.87,Matched,LBX-202505,True,,2609446.32
800275,2025-05-26,2025-05,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,403284.15,Deposit,1100,Accounts Receivable,Asset,USD,1.0,403284.15,Matched,LBX-202505,True,,1203863.42
800287,2025-05-26,2025-05,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,357906.51,Deposit,1100,Accounts Receivable,Asset,EUR,1.09,390118.1,Matched,LBX-202505,True,,2634096.79
800294,2025-05-28,2025-05,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-37827.75,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-37827.75,Matched,PR-202505,True,,2588692.2
800282,2025-05-28,2025-05,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-50826.17,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-50826.17,Matched,PR-202505,True,,2558620.15
800299,2025-05-28,2025-05,MHG,Meridian Holdings Group LLC,Operating Bank - Main,****4021,First Meridian Bank,CORPORATE OVERHEAD - SHARED SERVICES,Grantham Audit Group,-168507.36,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-168507.36,Matched,MHG-202505,True,,682989.55
800276,2025-05-28,2025-05,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-80342.92,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-80342.92,Matched,PR-202505,True,,1123520.5
800288,2025-05-28,2025-05,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-60262.17,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,EUR,1.09,-65685.76,Matched,PR-202505,True,,2573834.62
800320,2025-06-03,2025-06,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,GATEWAY INDUSTRIAL PARKS - MONTHLY RENT & OCCUPANCY,Gateway Industrial Parks,-10675.76,ACH Payment,6110,Rent - Warehouse & Yard,Expense,USD,1.0,-10675.76,Matched,RNT-202506,True,,2578016.44
800308,2025-06-03,2025-06,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,GATEWAY INDUSTRIAL PARKS - MONTHLY RENT & OCCUPANCY,Gateway Industrial Parks,-12571.78,ACH Payment,6110,Rent - Warehouse & Yard,Expense,USD,1.0,-12571.78,Matched,RNT-202506,True,,2546048.37
800302,2025-06-03,2025-06,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-19357.36,ACH Payment,6100,Rent - Office,Expense,USD,1.0,-19357.36,Matched,RNT-202506,True,,1104163.14
800314,2025-06-03,2025-06,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-17236.74,ACH Payment,6100,Rent - Office,Expense,EUR,1.09,-18788.05,Matched,RNT-202506,True,,2556597.88
800331,2025-06-05,2025-06,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,FEDERATED EQUIP FINANCE - QUARTERLY NOTE PAYMENT,Federated Equipment Finance,-18267.65,ACH Payment,2410,Equipment Notes Payable,Liability,USD,1.0,-18267.65,Matched,LN-202506,True,,2559748.79
800330,2025-06-05,2025-06,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,FEDERATED EQUIP FINANCE - QUARTERLY NOTE PAYMENT,Federated Equipment Finance,-30343.0,ACH Payment,2410,Equipment Notes Payable,Liability,USD,1.0,-30343.0,Matched,LN-202506,True,,2515705.37
800329,2025-06-05,2025-06,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,FEDERATED EQUIP FINANCE - QUARTERLY NOTE PAYMENT,Federated Equipment Finance,-55153.44,ACH Payment,2410,Equipment Notes Payable,Liability,USD,1.0,-55153.44,Matched,LN-202506,True,,1049009.7
800321,2025-06-08,2025-06,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-7034.81,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-7034.81,Matched,INS-202506,True,,2552713.98
800309,2025-06-08,2025-06,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-8830.81,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-8830.81,Matched,INS-202506,True,,2506874.56
800303,2025-06-08,2025-06,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-13586.96,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-13586.96,Matched,INS-202506,True,,1035422.74
800315,2025-06-08,2025-06,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-12306.98,ACH Payment,6510,Insurance - Workers Comp,Expense,EUR,1.09,-13414.61,Matched,INS-202506,True,,2544290.9
800322,2025-06-12,2025-06,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,CLOUDSPAN TECHNOLOGIES - SOFTWARE / IT,Cloudspan Technologies,-6161.0,ACH Payment,6210,IT Infrastructure & Cloud Hosting,Expense,USD,1.0,-6161.0,Matched,TEC-202506,True,,2546552.98
800310,2025-06-12,2025-06,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,NETSUITE SOLUTIONS PARTNER - SOFTWARE / IT,NetSuite Solutions Partner,-7559.97,ACH Payment,6140,Office Supplies,Expense,USD,1.0,-7559.97,Matched,TEC-202506,True,MISCODED,2499314.59
800304,2025-06-12,2025-06,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,"CLOUDSPAN TECHNOLOGIES, INC. - SOFTWARE / IT","Cloudspan Technologies, Inc.",-13251.26,ACH Payment,6210,IT Infrastructure & Cloud Hosting,Expense,USD,1.0,-13251.26,Matched,TEC-202506,True,,1022171.48
800316,2025-06-12,2025-06,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,"CLOUDSPAN TECHNOLOGIES, INC. - SOFTWARE / IT","Cloudspan Technologies, Inc.",-10661.82,ACH Payment,6210,IT Infrastructure & Cloud Hosting,Expense,EUR,1.09,-11621.38,Matched,TEC-202506,True,,2533629.08
800323,2025-06-18,2025-06,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,VERTEX TELECOM - TELECOM & INTERNET,Vertex Telecom,-5831.85,ACH Payment,6130,Telecom & Internet,Expense,USD,1.0,-5831.85,Matched,OPX-202506,True,,2540721.13
800311,2025-06-18,2025-06,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,"SUNDRY VENDOR - LICENSES, PERMITS & REGULATORY",Sundry vendor,-8368.58,ACH Payment,6630,"Licenses, Permits & Regulatory",Expense,USD,1.0,-8368.58,Matched,OPX-202506,True,,2490946.01
800305,2025-06-18,2025-06,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,SUNDRY VENDOR - MEALS & ENTERTAINMENT,Sundry vendor,-12118.68,ACH Payment,6430,Meals & Entertainment,Expense,USD,1.0,-12118.68,Matched,OPX-202506,True,,1010052.8
800317,2025-06-18,2025-06,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,CONSOLIDATED POWER & LIGHT - UTILITIES,Consolidated Power & Light,-10348.99,ACH Payment,6120,Utilities,Expense,EUR,1.09,-11280.4,Matched,OPX-202506,True,,2523280.09
800328,2025-06-25,2025-06,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,AP RUN - VENDOR BILL SETTLEMENT,Multiple vendors,-397068.53,ACH Payment,2000,Accounts Payable,Liability,USD,1.0,-397068.53,Matched,APR-202506,True,,2143652.6
800326,2025-06-25,2025-06,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,AP RUN - VENDOR BILL SETTLEMENT,Multiple vendors,-892034.95,ACH Payment,2000,Accounts Payable,Liability,USD,1.0,-892034.95,Matched,APR-202506,True,,1598911.06
800325,2025-06-25,2025-06,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,AP RUN - VENDOR BILL SETTLEMENT,Multiple vendors,-1424103.95,ACH Payment,2000,Accounts Payable,Liability,USD,1.0,-1424103.95,Matched,APR-202506,True,,-414051.15
800327,2025-06-25,2025-06,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,AP RUN - VENDOR BILL SETTLEMENT,Multiple vendors,-634374.06,ACH Payment,2000,Accounts Payable,Liability,EUR,1.09,-691467.72,Matched,APR-202506,True,,1888906.03
